method,seed,split,risk_budget,success_at_budget,safety_at_budget,tail_at_budget,coverage_at_budget,mean_selected_risk
task_label_stratification,3,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.50888
task_label_stratification,3,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.50888
task_label_stratification,3,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.50888
task_label_stratification,3,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.50888
task_label_stratification,3,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.12570
task_label_stratification,3,compound_sensor_actuator_shift,0.10,0.22222,0.11111,0.22222,0.44444,0.12570
task_label_stratification,3,compound_sensor_actuator_shift,0.15,0.33333,0.11111,0.27778,0.61111,0.12570
task_label_stratification,3,compound_sensor_actuator_shift,0.20,0.61111,0.11111,0.33333,0.94444,0.12570
task_label_stratification,3,compound_sensor_actuator_shift,0.30,0.66667,0.11111,0.33333,1.00000,0.12570
task_label_stratification,3,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.95625
task_label_stratification,3,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.95625
task_label_stratification,3,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.95625
task_label_stratification,3,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.95625
task_label_stratification,3,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.95625
task_label_stratification,3,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.76771
task_label_stratification,3,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.76771
task_label_stratification,3,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.76771
task_label_stratification,3,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.76771
task_label_stratification,3,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.76771
task_label_stratification,3,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.02162
task_label_stratification,3,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02162
task_label_stratification,3,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02162
task_label_stratification,3,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02162
task_label_stratification,3,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02162
task_label_stratification,3,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.70139
task_label_stratification,3,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.70139
task_label_stratification,3,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.70139
task_label_stratification,3,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.70139
task_label_stratification,3,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.70139
task_label_stratification,3,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.57982
task_label_stratification,3,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.57982
task_label_stratification,3,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.57982
task_label_stratification,3,rare_mechanism_combo,0.20,0.05556,0.00000,0.00000,0.05556,0.57982
task_label_stratification,3,rare_mechanism_combo,0.30,0.05556,0.00000,0.00000,0.05556,0.57982
task_label_stratification,3,rare_slip_failures,0.05,0.05556,0.00000,0.00000,0.05556,0.12972
task_label_stratification,3,rare_slip_failures,0.10,0.33333,0.00000,0.00000,0.33333,0.12972
task_label_stratification,3,rare_slip_failures,0.15,0.72222,0.00000,0.00000,0.72222,0.12972
task_label_stratification,3,rare_slip_failures,0.20,0.83333,0.00000,0.00000,0.83333,0.12972
task_label_stratification,3,rare_slip_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.12972
uncertainty_sampling,3,actuator_limit_failures,0.05,0.61111,0.00000,0.00000,0.61111,0.05244
uncertainty_sampling,3,actuator_limit_failures,0.10,0.88889,0.00000,0.00000,0.88889,0.05244
uncertainty_sampling,3,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.05244
uncertainty_sampling,3,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.05244
uncertainty_sampling,3,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.05244
uncertainty_sampling,3,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.44119
uncertainty_sampling,3,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.44119
uncertainty_sampling,3,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.44119
uncertainty_sampling,3,combined_tail_stress,0.20,0.05556,0.00000,0.00000,0.05556,0.44119
uncertainty_sampling,3,combined_tail_stress,0.30,0.16667,0.00000,0.00000,0.16667,0.44119
uncertainty_sampling,3,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.11516
uncertainty_sampling,3,compound_sensor_actuator_shift,0.10,0.22222,0.11111,0.27778,0.50000,0.11516
uncertainty_sampling,3,compound_sensor_actuator_shift,0.15,0.44444,0.11111,0.27778,0.72222,0.11516
uncertainty_sampling,3,compound_sensor_actuator_shift,0.20,0.66667,0.11111,0.33333,1.00000,0.11516
uncertainty_sampling,3,compound_sensor_actuator_shift,0.30,0.66667,0.11111,0.33333,1.00000,0.11516
uncertainty_sampling,3,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.95002
uncertainty_sampling,3,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.95002
uncertainty_sampling,3,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.95002
uncertainty_sampling,3,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.95002
uncertainty_sampling,3,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.95002
uncertainty_sampling,3,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.72160
uncertainty_sampling,3,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.72160
uncertainty_sampling,3,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.72160
uncertainty_sampling,3,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.72160
uncertainty_sampling,3,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.72160
uncertainty_sampling,3,nominal_task_balance,0.05,1.00000,0.00000,0.00000,1.00000,0.02070
uncertainty_sampling,3,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02070
uncertainty_sampling,3,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02070
uncertainty_sampling,3,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02070
uncertainty_sampling,3,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02070
uncertainty_sampling,3,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.77309
uncertainty_sampling,3,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.77309
uncertainty_sampling,3,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.77309
uncertainty_sampling,3,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.77309
uncertainty_sampling,3,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.77309
uncertainty_sampling,3,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.56830
uncertainty_sampling,3,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.56830
uncertainty_sampling,3,rare_mechanism_combo,0.15,0.05556,0.00000,0.00000,0.05556,0.56830
uncertainty_sampling,3,rare_mechanism_combo,0.20,0.05556,0.00000,0.00000,0.05556,0.56830
uncertainty_sampling,3,rare_mechanism_combo,0.30,0.05556,0.00000,0.00000,0.05556,0.56830
uncertainty_sampling,3,rare_slip_failures,0.05,0.05556,0.00000,0.00000,0.05556,0.11806
uncertainty_sampling,3,rare_slip_failures,0.10,0.44444,0.00000,0.00000,0.44444,0.11806
uncertainty_sampling,3,rare_slip_failures,0.15,0.77778,0.00000,0.00000,0.77778,0.11806
uncertainty_sampling,3,rare_slip_failures,0.20,0.94444,0.00000,0.00000,0.94444,0.11806
uncertainty_sampling,3,rare_slip_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.11806
balanced_failure_replay,4,actuator_limit_failures,0.05,0.16667,0.00000,0.00000,0.16667,0.07908
balanced_failure_replay,4,actuator_limit_failures,0.10,0.72222,0.00000,0.00000,0.72222,0.07908
balanced_failure_replay,4,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.07908
balanced_failure_replay,4,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.07908
balanced_failure_replay,4,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.07908
balanced_failure_replay,4,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.38188
balanced_failure_replay,4,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.38188
balanced_failure_replay,4,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.38188
balanced_failure_replay,4,combined_tail_stress,0.20,0.11111,0.00000,0.00000,0.11111,0.38188
balanced_failure_replay,4,combined_tail_stress,0.30,0.22222,0.05556,0.05556,0.27778,0.38188
balanced_failure_replay,4,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.16204
balanced_failure_replay,4,compound_sensor_actuator_shift,0.10,0.05556,0.00000,0.05556,0.11111,0.16204
balanced_failure_replay,4,compound_sensor_actuator_shift,0.15,0.44444,0.00000,0.05556,0.50000,0.16204
balanced_failure_replay,4,compound_sensor_actuator_shift,0.20,0.61111,0.05556,0.11111,0.72222,0.16204
balanced_failure_replay,4,compound_sensor_actuator_shift,0.30,0.88889,0.05556,0.11111,1.00000,0.16204
balanced_failure_replay,4,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.92231
balanced_failure_replay,4,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.92231
balanced_failure_replay,4,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.92231
balanced_failure_replay,4,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.92231
balanced_failure_replay,4,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.92231
balanced_failure_replay,4,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.72073
balanced_failure_replay,4,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.72073
balanced_failure_replay,4,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.72073
balanced_failure_replay,4,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.72073
balanced_failure_replay,4,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.72073
balanced_failure_replay,4,nominal_task_balance,0.05,0.94444,0.00000,0.00000,0.94444,0.02482
balanced_failure_replay,4,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02482
balanced_failure_replay,4,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02482
balanced_failure_replay,4,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02482
balanced_failure_replay,4,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02482
balanced_failure_replay,4,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.80256
balanced_failure_replay,4,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.80256
balanced_failure_replay,4,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.80256
balanced_failure_replay,4,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.80256
balanced_failure_replay,4,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.80256
balanced_failure_replay,4,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.57827
balanced_failure_replay,4,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.57827
balanced_failure_replay,4,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.57827
balanced_failure_replay,4,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.57827
balanced_failure_replay,4,rare_mechanism_combo,0.30,0.00000,0.00000,0.00000,0.00000,0.57827
balanced_failure_replay,4,rare_slip_failures,0.05,0.33333,0.00000,0.00000,0.33333,0.06581
balanced_failure_replay,4,rare_slip_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.06581
balanced_failure_replay,4,rare_slip_failures,0.15,0.94444,0.00000,0.05556,1.00000,0.06581
balanced_failure_replay,4,rare_slip_failures,0.20,0.94444,0.00000,0.05556,1.00000,0.06581
balanced_failure_replay,4,rare_slip_failures,0.30,0.94444,0.00000,0.05556,1.00000,0.06581
calibrated_failure_risk,4,actuator_limit_failures,0.05,0.27778,0.00000,0.00000,0.27778,0.07375
calibrated_failure_risk,4,actuator_limit_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.07375
calibrated_failure_risk,4,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.07375
calibrated_failure_risk,4,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.07375
calibrated_failure_risk,4,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.07375
calibrated_failure_risk,4,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.31558
calibrated_failure_risk,4,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.31558
calibrated_failure_risk,4,combined_tail_stress,0.15,0.11111,0.00000,0.00000,0.11111,0.31558
calibrated_failure_risk,4,combined_tail_stress,0.20,0.16667,0.00000,0.00000,0.16667,0.31558
calibrated_failure_risk,4,combined_tail_stress,0.30,0.44444,0.05556,0.05556,0.50000,0.31558
calibrated_failure_risk,4,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.13601
calibrated_failure_risk,4,compound_sensor_actuator_shift,0.10,0.22222,0.00000,0.05556,0.27778,0.13601
calibrated_failure_risk,4,compound_sensor_actuator_shift,0.15,0.55556,0.05556,0.11111,0.66667,0.13601
calibrated_failure_risk,4,compound_sensor_actuator_shift,0.20,0.72222,0.05556,0.11111,0.83333,0.13601
calibrated_failure_risk,4,compound_sensor_actuator_shift,0.30,0.88889,0.05556,0.11111,1.00000,0.13601
calibrated_failure_risk,4,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.89240
calibrated_failure_risk,4,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.89240
calibrated_failure_risk,4,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.89240
calibrated_failure_risk,4,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.89240
calibrated_failure_risk,4,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.89240
calibrated_failure_risk,4,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.69544
calibrated_failure_risk,4,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.69544
calibrated_failure_risk,4,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.69544
calibrated_failure_risk,4,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.69544
calibrated_failure_risk,4,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.69544
calibrated_failure_risk,4,nominal_task_balance,0.05,0.94444,0.00000,0.00000,0.94444,0.02468
calibrated_failure_risk,4,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02468
calibrated_failure_risk,4,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02468
calibrated_failure_risk,4,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02468
calibrated_failure_risk,4,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02468
calibrated_failure_risk,4,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.60853
calibrated_failure_risk,4,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.60853
calibrated_failure_risk,4,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.60853
calibrated_failure_risk,4,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.60853
calibrated_failure_risk,4,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.60853
calibrated_failure_risk,4,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.48476
calibrated_failure_risk,4,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.48476
calibrated_failure_risk,4,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.48476
calibrated_failure_risk,4,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.48476
calibrated_failure_risk,4,rare_mechanism_combo,0.30,0.00000,0.00000,0.05556,0.05556,0.48476
calibrated_failure_risk,4,rare_slip_failures,0.05,0.55556,0.00000,0.00000,0.55556,0.06143
calibrated_failure_risk,4,rare_slip_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.06143
calibrated_failure_risk,4,rare_slip_failures,0.15,0.94444,0.00000,0.05556,1.00000,0.06143
calibrated_failure_risk,4,rare_slip_failures,0.20,0.94444,0.00000,0.05556,1.00000,0.06143
calibrated_failure_risk,4,rare_slip_failures,0.30,0.94444,0.00000,0.05556,1.00000,0.06143
failure_prediction_active_learning,4,actuator_limit_failures,0.05,0.27778,0.00000,0.00000,0.27778,0.07193
failure_prediction_active_learning,4,actuator_limit_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.07193
failure_prediction_active_learning,4,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.07193
failure_prediction_active_learning,4,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.07193
failure_prediction_active_learning,4,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.07193
failure_prediction_active_learning,4,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.32078
failure_prediction_active_learning,4,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.32078
failure_prediction_active_learning,4,combined_tail_stress,0.15,0.11111,0.00000,0.00000,0.11111,0.32078
failure_prediction_active_learning,4,combined_tail_stress,0.20,0.16667,0.00000,0.00000,0.16667,0.32078
failure_prediction_active_learning,4,combined_tail_stress,0.30,0.44444,0.05556,0.05556,0.50000,0.32078
failure_prediction_active_learning,4,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.13480
failure_prediction_active_learning,4,compound_sensor_actuator_shift,0.10,0.22222,0.00000,0.05556,0.27778,0.13480
failure_prediction_active_learning,4,compound_sensor_actuator_shift,0.15,0.55556,0.05556,0.11111,0.66667,0.13480
failure_prediction_active_learning,4,compound_sensor_actuator_shift,0.20,0.72222,0.05556,0.11111,0.83333,0.13480
failure_prediction_active_learning,4,compound_sensor_actuator_shift,0.30,0.88889,0.05556,0.11111,1.00000,0.13480
failure_prediction_active_learning,4,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.89381
failure_prediction_active_learning,4,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.89381
failure_prediction_active_learning,4,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.89381
failure_prediction_active_learning,4,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.89381
failure_prediction_active_learning,4,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.89381
failure_prediction_active_learning,4,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.69954
failure_prediction_active_learning,4,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.69954
failure_prediction_active_learning,4,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.69954
failure_prediction_active_learning,4,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.69954
failure_prediction_active_learning,4,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.69954
failure_prediction_active_learning,4,nominal_task_balance,0.05,0.94444,0.00000,0.00000,0.94444,0.02382
failure_prediction_active_learning,4,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02382
failure_prediction_active_learning,4,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02382
failure_prediction_active_learning,4,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02382
failure_prediction_active_learning,4,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02382
failure_prediction_active_learning,4,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.60384
failure_prediction_active_learning,4,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.60384
failure_prediction_active_learning,4,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.60384
failure_prediction_active_learning,4,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.60384
failure_prediction_active_learning,4,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.60384
failure_prediction_active_learning,4,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.48216
failure_prediction_active_learning,4,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.48216
failure_prediction_active_learning,4,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.48216
failure_prediction_active_learning,4,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.48216
failure_prediction_active_learning,4,rare_mechanism_combo,0.30,0.05556,0.00000,0.05556,0.11111,0.48216
failure_prediction_active_learning,4,rare_slip_failures,0.05,0.50000,0.00000,0.00000,0.50000,0.06126
failure_prediction_active_learning,4,rare_slip_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.06126
failure_prediction_active_learning,4,rare_slip_failures,0.15,0.94444,0.00000,0.05556,1.00000,0.06126
failure_prediction_active_learning,4,rare_slip_failures,0.20,0.94444,0.00000,0.05556,1.00000,0.06126
failure_prediction_active_learning,4,rare_slip_failures,0.30,0.94444,0.00000,0.05556,1.00000,0.06126
failure_stratified_engine,4,actuator_limit_failures,0.05,0.22222,0.00000,0.00000,0.22222,0.07549
failure_stratified_engine,4,actuator_limit_failures,0.10,0.77778,0.00000,0.00000,0.77778,0.07549
failure_stratified_engine,4,actuator_limit_failures,0.15,1.00000,0.00000,0.00000,1.00000,0.07549
failure_stratified_engine,4,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.07549
failure_stratified_engine,4,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.07549
failure_stratified_engine,4,combined_tail_stress,0.05,0.00000,0.00000,0.00000,0.00000,0.52458
failure_stratified_engine,4,combined_tail_stress,0.10,0.00000,0.00000,0.00000,0.00000,0.52458
failure_stratified_engine,4,combined_tail_stress,0.15,0.00000,0.00000,0.00000,0.00000,0.52458
failure_stratified_engine,4,combined_tail_stress,0.20,0.00000,0.00000,0.00000,0.00000,0.52458
failure_stratified_engine,4,combined_tail_stress,0.30,0.05556,0.00000,0.00000,0.05556,0.52458
failure_stratified_engine,4,compound_sensor_actuator_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.21014
failure_stratified_engine,4,compound_sensor_actuator_shift,0.10,0.00000,0.00000,0.05556,0.05556,0.21014
failure_stratified_engine,4,compound_sensor_actuator_shift,0.15,0.16667,0.00000,0.05556,0.22222,0.21014
failure_stratified_engine,4,compound_sensor_actuator_shift,0.20,0.44444,0.00000,0.05556,0.50000,0.21014
failure_stratified_engine,4,compound_sensor_actuator_shift,0.30,0.77778,0.05556,0.11111,0.88889,0.21014
failure_stratified_engine,4,fixture_geometry_shift,0.05,0.00000,0.00000,0.00000,0.00000,0.91237
failure_stratified_engine,4,fixture_geometry_shift,0.10,0.00000,0.00000,0.00000,0.00000,0.91237
failure_stratified_engine,4,fixture_geometry_shift,0.15,0.00000,0.00000,0.00000,0.00000,0.91237
failure_stratified_engine,4,fixture_geometry_shift,0.20,0.00000,0.00000,0.00000,0.00000,0.91237
failure_stratified_engine,4,fixture_geometry_shift,0.30,0.00000,0.00000,0.00000,0.00000,0.91237
failure_stratified_engine,4,jammed_fixture_failures,0.05,0.00000,0.00000,0.00000,0.00000,0.75044
failure_stratified_engine,4,jammed_fixture_failures,0.10,0.00000,0.00000,0.00000,0.00000,0.75044
failure_stratified_engine,4,jammed_fixture_failures,0.15,0.00000,0.00000,0.00000,0.00000,0.75044
failure_stratified_engine,4,jammed_fixture_failures,0.20,0.00000,0.00000,0.00000,0.00000,0.75044
failure_stratified_engine,4,jammed_fixture_failures,0.30,0.00000,0.00000,0.00000,0.00000,0.75044
failure_stratified_engine,4,nominal_task_balance,0.05,0.94444,0.00000,0.00000,0.94444,0.02418
failure_stratified_engine,4,nominal_task_balance,0.10,1.00000,0.00000,0.00000,1.00000,0.02418
failure_stratified_engine,4,nominal_task_balance,0.15,1.00000,0.00000,0.00000,1.00000,0.02418
failure_stratified_engine,4,nominal_task_balance,0.20,1.00000,0.00000,0.00000,1.00000,0.02418
failure_stratified_engine,4,nominal_task_balance,0.30,1.00000,0.00000,0.00000,1.00000,0.02418
failure_stratified_engine,4,out_of_distribution_tail,0.05,0.00000,0.00000,0.00000,0.00000,0.77927
failure_stratified_engine,4,out_of_distribution_tail,0.10,0.00000,0.00000,0.00000,0.00000,0.77927
failure_stratified_engine,4,out_of_distribution_tail,0.15,0.00000,0.00000,0.00000,0.00000,0.77927
failure_stratified_engine,4,out_of_distribution_tail,0.20,0.00000,0.00000,0.00000,0.00000,0.77927
failure_stratified_engine,4,out_of_distribution_tail,0.30,0.00000,0.00000,0.00000,0.00000,0.77927
failure_stratified_engine,4,rare_mechanism_combo,0.05,0.00000,0.00000,0.00000,0.00000,0.60213
failure_stratified_engine,4,rare_mechanism_combo,0.10,0.00000,0.00000,0.00000,0.00000,0.60213
failure_stratified_engine,4,rare_mechanism_combo,0.15,0.00000,0.00000,0.00000,0.00000,0.60213
failure_stratified_engine,4,rare_mechanism_combo,0.20,0.00000,0.00000,0.00000,0.00000,0.60213
failure_stratified_engine,4,rare_mechanism_combo,0.30,0.00000,0.00000,0.00000,0.00000,0.60213
failure_stratified_engine,4,rare_slip_failures,0.05,0.22222,0.00000,0.00000,0.22222,0.06875
failure_stratified_engine,4,rare_slip_failures,0.10,0.83333,0.00000,0.00000,0.83333,0.06875
failure_stratified_engine,4,rare_slip_failures,0.15,0.94444,0.00000,0.05556,1.00000,0.06875
failure_stratified_engine,4,rare_slip_failures,0.20,0.94444,0.00000,0.05556,1.00000,0.06875
failure_stratified_engine,4,rare_slip_failures,0.30,0.94444,0.00000,0.05556,1.00000,0.06875
failure_stratified_engine_v5,4,actuator_limit_failures,0.05,0.16667,0.00000,0.00000,0.16667,0.08514
failure_stratified_engine_v5,4,actuator_limit_failures,0.10,0.66667,0.00000,0.00000,0.66667,0.08514
failure_stratified_engine_v5,4,actuator_limit_failures,0.15,0.94444,0.00000,0.00000,0.94444,0.08514
failure_stratified_engine_v5,4,actuator_limit_failures,0.20,1.00000,0.00000,0.00000,1.00000,0.08514
failure_stratified_engine_v5,4,actuator_limit_failures,0.30,1.00000,0.00000,0.00000,1.00000,0.08514
